age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score,daily_social_media_time_was_missing,perceived_productivity_score_was_missing,actual_productivity_score_was_missing,stress_level_was_missing,sleep_hours_was_missing,screen_time_before_sleep_was_missing,job_satisfaction_score_was_missing,age_group,digital_addiction_index,sleep_social_ratio,notification_pressure,stress_caffeine_score,productivity_gap,wellness_effective,doomscroll_risk,productivity_tier
19.0,Female,Education,2.063748491197229,Tiktok,58.0,3.1958395411931506,6.332469923403025,5.6817491832668665,6.0,8.306106799620332,1.0454281537447143,9.0,1,0,3,3.0,0.0,4.919716586588814,0,0,0,0,0,0,0,18-25,1.4730351686398557,3.8387579856956755,348.0,8.317766166719343,0.6507207401361583,0,0,Medium
58.0,Female,It,2.1155758455005444,Instagram,55.0,5.932999077793579,3.475270204922261,3.374058941706756,7.0,9.473205855083584,0.1324423754782229,3.0,1,1,2,18.0,8.0056939333323,2.490130647535726,0,0,0,0,0,0,0,56+,1.546924942665877,4.275730787696591,385.0,7.690286020676768,0.10121126321550511,0,0,Low
38.0,Other,It,0.1482892143714043,Instagram,44.0,7.11293265258622,3.049306135149448,1.7327503902151236,9.0,5.434380618123984,1.5186381389574255,2.0,1,0,3,27.0,19.94109066441461,2.117436820261045,0,0,0,0,0,0,0,36-45,0.2411476588675673,21.887300388308233,396.0,12.476649250079015,1.3165557449343246,0,0,Low
19.0,Female,Health,1.5084166983187426,Facebook,54.0,6.144502052870563,3.298087308658529,3.434679859032107,5.0,7.013481309830592,0.3420031100537041,7.0,0,1,5,11.0,23.71619033642706,3.515053216408244,0,0,0,0,0,0,0,18-25,1.0602520992317515,4.360487749947942,270.0,8.958797346140274,-0.13659255037357765,1,0,Low
44.0,Female,Student,2.009706895285013,Tiktok,64.0,3.5170643616086577,8.38564781642956,7.576925818311722,2.0,7.492959409457503,0.815416612795562,3.0,1,1,3,20.0,10.185807019092554,8.489838114013892,0,0,0,0,0,0,0,36-45,0.5293606318458117,3.5516589656143847,128.0,2.772588722239781,0.8087219981178375,1,0,High
26.0,Female,Student,2.650932596615598,Twitter,63.0,10.333161336716486,3.242842451198605,2.5556061908999568,7.0,6.24260701306717,0.8617393373284142,4.0,0,0,1,10.0,22.135831531135416,3.1909406914364684,0,0,0,0,0,0,0,26-35,2.925694140923227,2.2692693455111512,441.0,4.852030263919617,0.6872362602986484,0,0,Low
18.0,Male,Unemployed,2.761672697578693,Twitter,69.0,6.910545035642027,7.071310604258926,7.090018854903441,7.0,5.6532247025804185,0.0,1.0,1,0,1,2.0,7.629865962013079,7.99662346015536,0,0,0,0,0,0,0,,3.3601518943593938,1.975496606360225,483.0,4.852030263919617,-0.01870825064451509,0,0,High
28.0,Other,Finance,4.840997516081401,Tiktok,57.0,9.649893396962286,4.745939676266657,4.593333256711617,8.0,5.06552376206521,1.68915267403298,1.0,0,0,1,9.0,18.9602839212654,5.143727124538279,0,0,0,0,0,0,0,26-35,7.4973965685848505,1.0252026530226972,456.0,5.545177444479562,0.15260641955504006,0,0,Medium
20.0,Male,Student,1.4643201223560758,Facebook,63.0,6.279234802910408,2.2951174806203305,2.468602815586159,4.0,4.184812558104726,0.5235317281466559,8.0,0,0,1,2.0,0.0,4.1101208718040905,0,0,0,0,0,0,0,18-25,1.366986399053852,2.6751637969099553,252.0,2.772588722239781,-0.1734853349658283,0,0,Low
40.0,Female,Unemployed,5.731424784522117,Telegram,64.0,5.075549723250511,7.157209839001508,6.943094451373739,8.0,4.401106203851046,1.0402453161371945,6.0,0,0,1,23.0,2.221940236002359,6.529773506595871,0,0,0,0,0,0,0,36-45,10.186695492087592,0.7547222791130821,512.0,5.545177444479562,0.2141153876277695,0,0,Medium
43.0,Other,Finance,2.6853347418546853,Telegram,48.0,7.323391845753046,8.66139307172406,7.562279144983726,5.8,4.270947588744559,0.3748042862644275,7.0,0,0,2,8.0,0.0,8.900411274980623,0,0,0,1,0,0,0,36-45,3.563287178931988,1.5333695891434007,278.4,6.371951274275037,1.0991139267403343,0,0,High
21.0,Male,Student,3.645300387366354,Telegram,63.0,6.8018459696804685,7.667931233792276,6.699596627383163,7.0,6.783439611343134,1.351336180586282,7.0,0,0,0,18.0,15.072555963791352,7.004478571204678,0,0,0,0,0,0,0,18-25,3.7070279035375227,1.8111870637199168,441.0,0.0,0.9683346064091127,0,0,Medium
35.0,Female,Health,5.023937823363584,Facebook,62.0,8.846828183441382,2.529017442778008,2.445506963918284,10.0,6.522102781603036,0.0,7.0,0,1,0,10.0,0.0,2.2912910955017014,0,0,0,0,0,0,0,26-35,7.586620125137081,1.2728692280113645,620.0,0.0,0.08351047885972429,0,0,Low
23.0,Female,Unemployed,4.015676646955981,Tiktok,71.0,11.47345226170924,8.20967903725052,8.165860568561795,1.0,7.464262609104685,1.7168244237818555,3.0,0,0,2,30.0,23.7859670121015,6.417228006841661,0,0,0,0,0,0,0,18-25,0.5308748326799936,1.8136173585515691,71.0,1.0986122886681098,0.043818468688725076,0,0,High
52.0,Female,It,4.430229823530869,Twitter,69.0,6.149817909795416,5.463205755567657,5.035039971393615,6.0,5.927695642359629,1.6659948814013008,4.0,0,0,3,21.0,16.062547259670062,4.399341425160271,0,0,0,0,0,0,0,46-55,4.409874107508777,1.3084757006300343,414.0,8.317766166719343,0.42816578417404205,0,0,Medium
39.0,Female,Student,1.7568727356412868,Facebook,62.0,2.861449243869963,7.41622050312098,6.264189463982846,8.0,5.900955711155486,1.0294735370154833,8.0,0,0,1,15.0,0.0,4.786424618077712,0,0,0,0,0,0,0,36-45,2.3421239151961686,3.177899916289923,496.0,5.545177444479562,1.1520310391381337,0,0,Medium
60.0,Female,Student,2.6267908453331548,Facebook,67.0,7.463563610129719,8.230070721371526,7.193873794641318,9.0,9.894304728968846,0.0102499264239548,3.0,0,0,2,13.0,11.616025735675628,7.311195490487147,0,0,0,0,0,0,0,56+,2.365458953785327,3.628552863122135,603.0,9.887510598012987,1.0361969267302076,0,0,High
32.0,Female,Health,4.416603568006553,Instagram,66.0,6.936877080221845,6.038049448134965,5.82297344523989,2.0,6.1516103003979365,0.0,9.0,1,0,0,11.0,20.91644420749688,5.85674185930591,0,0,0,0,0,0,0,26-35,1.4129490981628914,1.361999167687194,132.0,0.0,0.2150760028950751,0,0,Medium
39.0,Male,Education,4.462091592806509,Instagram,63.0,7.130271694107538,3.8936765716405057,3.7534233792242566,6.0,8.175673308954915,1.095134631090718,3.0,0,0,1,10.0,10.50505234537972,3.992280769478145,0,0,0,0,0,0,0,36-45,3.235090192343516,1.7920888133518167,378.0,4.1588830833596715,0.14025319241624912,0,0,Low
54.0,Male,Finance,3.3112744640998635,Tiktok,50.0,6.21016078944046,5.483011003413607,4.576749278071113,8.0,7.296819387500953,1.2899676746704447,7.0,1,1,3,2.0,0.0,4.945773669459922,0,0,0,0,0,0,0,46-55,3.5812954629609703,2.1390302845146096,400.0,11.090354888959125,0.9062617253424934,0,0,Medium
59.0,Male,Education,4.400981329624778,Twitter,76.0,4.630861980415929,5.320466468564058,3.60175702562839,4.0,5.14253111811595,2.4893911202103194,0.0,1,0,3,16.0,26.78898731023581,3.970545754399917,0,0,1,0,0,0,0,56+,3.3579057371099736,1.142535536477032,304.0,5.545177444479562,1.7187094429356682,0,0,Low
29.0,Female,It,1.329869450049253,Telegram,54.0,3.860806140217607,2.683245338701093,2.405647535907897,2.0,4.748579552088886,1.744746801625305,9.0,0,0,4,24.0,11.090646467989366,1.8599678012599723,0,0,0,0,0,0,0,26-35,0.5485604333237403,3.320988186666494,108.0,3.2188758248682006,0.277597802793196,0,0,Low
64.0,Male,Education,4.308974380424507,Telegram,62.0,11.062197906625856,7.970614319945512,7.362500072468639,9.0,9.829439532333565,0.6944791568211476,7.0,0,1,2,26.0,1.860893454473608,5.866919186021752,0,0,0,0,0,0,0,56+,3.905635287624992,2.229416341354917,558.0,9.887510598012987,0.6081142474768733,0,0,High
59.0,Female,It,4.822279397823586,Telegram,70.0,4.60150070282969,5.941397786096061,5.879066666195761,4.0,3.107211184574535,0.0,2.0,0,1,2,29.0,19.298114403459863,5.926062320270313,0,0,0,0,0,0,0,56+,6.014296060099707,0.6312545334075117,280.0,4.394449154672439,0.06233111990030071,1,0,Medium
55.0,Male,Finance,2.986017470309296,Telegram,57.0,10.70117214559001,3.6077490053391306,3.0714084660678784,7.0,7.600197685347198,1.1528545443087914,9.0,0,1,6,23.0,1.5869106237841262,3.3599807482944257,0,0,0,0,0,1,0,46-55,2.7144916463560382,2.462785048519336,399.0,13.621371043387192,0.5363405392712521,0,0,Low
35.0,Female,Health,3.3344084620877017,Tiktok,56.0,8.420141928713209,4.314290807660516,4.215967066134605,6.0,3.668784785189504,1.063968114470566,10.0,0,1,2,5.0,10.98827420387097,4.170298885264069,0,0,0,0,0,0,1,26-35,5.3084619878394665,1.0682435783888473,336.0,6.591673732008658,0.09832374152591061,0,0,Medium
62.0,Male,It,0.0,Tiktok,60.0,6.023048941144316,2.677202264171128,2.476421455017315,5.0,7.899597217523135,0.98231423885189,5.0,1,1,1,25.0,10.00506701812972,2.9590627366942326,0,0,0,0,0,0,0,56+,0.0,78.99597217523134,300.0,3.4657359027997265,0.2007808091538128,1,0,Low
52.0,Female,Finance,5.753159242860594,Instagram,43.0,9.538989388038448,7.9832791857846175,7.383355182076407,7.0,5.160314985494036,1.4848270544106872,4.0,0,1,4,20.0,10.315865265404828,6.786455546099651,0,0,0,0,0,0,0,46-55,7.655837114522507,0.8816290094598646,301.0,11.266065387038703,0.5999240037082103,0,0,High
47.0,Female,Unemployed,3.6793722031472793,Telegram,53.0,3.394110218116124,6.737418469763169,6.846523381722392,8.0,6.758406129413692,1.2480676447421477,4.0,0,0,3,29.0,0.0,5.27569348042812,0,0,0,0,0,0,0,46-55,4.291810235462763,1.7882351264015797,424.0,11.090354888959125,-0.10910491195922312,0,0,Medium
41.0,Female,Health,3.44030159776717,Telegram,52.0,3.824457997495424,5.5214373855396985,5.333638974811657,10.0,6.390286252664361,2.138260647002696,7.0,1,0,2,7.0,0.0,6.016501817218642,1,0,0,0,0,0,0,36-45,5.300693164889105,1.805011826307297,520.0,10.986122886681098,0.1877984107280417,0,0,Medium
59.0,Female,Education,3.656284055445552,Twitter,62.0,5.939394939181948,4.532730682596557,3.256301649719451,2.0,8.890363362259667,1.236458940636988,10.0,0,0,4,9.0,15.108729027261855,5.12175969088167,0,0,0,0,0,0,0,56+,0.8133784827416742,2.366797406966906,124.0,3.2188758248682006,1.2764290328771062,0,0,Low
47.0,Female,Education,3.9113650647934928,Telegram,61.0,4.596992855087119,3.377816534659704,4.245896146056148,8.0,5.418919929854468,1.1592746714973603,4.0,1,1,2,28.0,0.0,4.811685444616798,0,0,1,0,0,0,1,46-55,5.6697543932609795,1.3508917394267221,488.0,8.788898309344878,-0.8680796113964435,0,0,Medium
31.0,Female,It,3.768598470643481,Tiktok,60.0,3.018125382949353,6.38583907394064,6.895391603539666,1.0,8.269718212079407,0.0,7.0,0,0,3,17.0,20.258174060560293,8.132473668591402,0,1,0,0,0,0,0,26-35,0.45026587217769604,2.1376522466297385,60.0,1.3862943611198906,-0.5095525295990262,0,0,Medium
23.0,Female,Student,5.944174896889747,Instagram,59.0,8.63999391951546,4.69747996775861,4.204106077965194,8.0,3.107211184574535,0.7293560586364807,2.0,0,0,1,20.0,14.243508575665924,4.930314747348705,0,0,0,0,0,0,0,18-25,14.827024613730371,0.5140835990986075,472.0,5.545177444479562,0.4933738897934159,0,0,Medium
20.0,Male,Unemployed,7.949246920760466,Facebook,56.0,7.26537200723239,5.530504912741069,3.662188378692453,4.0,4.676822214120232,1.047589349451404,10.0,0,0,1,16.0,0.0,2.6233148953791323,0,0,1,1,0,1,0,18-25,6.656514782788091,0.5810260587307691,224.0,2.772588722239781,1.868316534048616,0,0,Low
33.0,Female,Student,5.1703017204046535,Telegram,64.0,4.3591654710748005,2.908569428124893,2.7305162640981484,8.0,5.3005068954030925,1.4953715113267485,7.0,1,0,1,1.0,19.09223077955224,3.2021822787059606,0,0,0,0,0,0,0,26-35,7.658987306996106,1.0057312041322979,512.0,5.545177444479562,0.17805316402674443,0,0,Low
24.0,Female,Unemployed,5.491861795889322,Telegram,61.0,5.398020724175689,6.183658811259686,6.807012725096995,9.0,8.5495576149682,1.6950615014375392,5.0,1,0,2,20.0,20.34302403353625,7.475224703300845,0,0,0,0,0,0,0,18-25,5.7143681056554945,1.528928633617722,549.0,9.887510598012987,-0.6233539138373088,0,0,Medium
31.0,Male,Health,2.0994445365485968,Facebook,57.0,5.457733981054928,2.0733123096733546,2.763693783332813,6.0,6.6565663505328505,0.2774334225442836,0.0,0,1,0,2.0,19.48769067876696,3.7612529803877486,0,0,1,0,0,0,1,26-35,1.8643592863256877,3.0264761124544837,342.0,0.0,-0.6903814736594582,0,0,Low
26.0,Female,Education,2.5597973838362016,Facebook,65.0,8.241693652472033,5.752505637401396,5.3033787036913935,7.0,5.070317838299669,1.7789337185251344,0.0,0,0,5,26.0,18.38668759092993,5.124206508166469,0,0,0,0,0,0,0,26-35,3.4656634751000506,1.9062797298442318,455.0,12.542316284596385,0.44912693371000234,0,0,Medium
32.0,Female,Finance,3.7286989875970975,Twitter,77.0,10.23039390758853,7.862482153065455,7.763095632684891,3.0,5.016075070727088,0.494944579895993,10.0,0,0,1,11.0,4.905356276499348,9.034169144048882,0,0,0,0,0,0,0,26-35,2.1864606770130024,1.3101252114560176,231.0,2.0794415416798357,0.09938652038056439,0,0,High
38.0,Other,Unemployed,4.071342641096948,Tiktok,63.0,8.141190198440565,2.998250086644177,2.940651115375542,3.0,7.082751825230583,0.7995135324153427,7.0,0,1,0,22.0,3.805450854611976,3.0950578191909703,0,0,1,0,0,1,0,36-45,1.7004663700598825,1.6979549355283878,189.0,0.0,0.05759897126863489,1,0,Low
52.0,Female,Health,3.748363388486318,Telegram,55.0,6.269558383041057,3.3037000397885388,2.253292657924116,9.0,6.643712588248403,1.1734159099010877,2.0,0,0,1,28.0,11.042893977637902,2.9133702473432184,0,0,0,0,0,1,0,46-55,5.002477501067285,1.7263735041564208,495.0,6.238324625039508,1.0504073818644226,0,0,Low
19.0,Male,It,1.0712410838800623,Facebook,62.0,7.968201712634908,6.056958076579861,5.600874718384865,4.6,6.4305848910678325,0.0,7.0,1,0,4,12.0,5.2130997223376685,6.288603996540481,0,1,0,1,0,0,0,18-25,0.7545585989683912,5.490402428306842,285.2,7.403414397196861,0.4560833581949968,0,0,Medium
44.0,Male,Unemployed,2.1597534304271333,Instagram,55.0,6.747091077749679,7.199985110429931,6.083863772235331,3.0,4.956697532023963,1.1286946265971307,4.0,1,0,2,13.0,6.239692876816394,6.5465013949979225,0,0,0,0,0,0,0,36-45,1.2813224936331225,2.1934683073307957,165.0,3.295836866004329,1.1161213381946,0,0,Medium
19.0,Male,It,2.264282957823149,Facebook,62.0,8.27669193412662,2.537808703089064,2.4412111108409364,7.0,7.783805172628709,0.9638159149111868,9.0,0,0,2,9.0,11.70865447839196,4.049624311402128,0,0,0,0,0,0,0,18-25,2.0104480460514935,3.292247718012332,434.0,7.690286020676768,0.09659759224812747,0,0,Low
52.0,Male,Health,3.924384128030989,Facebook,59.0,10.885532302354097,5.832713099613352,4.711539610169588,4.0,4.914368085106762,0.5507651867078318,3.0,1,0,6,18.0,18.01289709366226,6.163338072377528,0,0,0,0,0,0,0,46-55,3.130511411547032,1.2211478648066372,236.0,7.783640596221253,1.1211734894437644,0,0,Medium
35.0,Female,Finance,2.358156918091044,Tiktok,63.0,7.091613822804201,2.309053429275352,1.784674244064283,5.0,6.111423403242771,0.4667919984009744,10.0,1,1,2,23.0,7.680620561342504,2.752677995462128,0,0,0,0,0,0,0,26-35,1.8982419688697534,2.4861811539634258,315.0,5.493061443340549,0.5243791852110691,1,0,Low
31.0,Male,Education,2.2624439828350003,Telegram,72.0,7.701342403187885,4.936354483407318,4.038306279898178,4.0,4.215205987050189,0.5217837644570876,7.0,0,0,3,13.0,4.82370004880631,4.190559210040084,1,0,0,0,0,0,1,26-35,2.097182836346196,1.7842564808634411,288.0,5.545177444479562,0.8980482035091404,0,0,Medium
37.0,Female,Education,2.4708983003519185,Facebook,65.0,2.473228948849105,5.115620136734731,4.079608210776251,5.6,7.971656337004278,0.4292249669329757,8.0,0,0,2,10.0,18.645273802042333,5.727673892410119,0,0,0,1,0,0,0,36-45,1.7142739859395737,3.100727996869061,364.0,6.152228816541414,1.03601192595848,0,0,Medium
35.0,Female,Finance,4.252928371247166,Facebook,68.0,7.912985158088865,5.240471605407389,5.647452688460008,10.0,8.365925870771557,2.0430341787190205,10.0,0,0,1,6.0,24.891312946390027,5.01483796091178,0,0,0,0,0,0,0,26-35,5.023583286891654,1.9219075429845907,680.0,6.931471805599453,-0.40698108305261815,0,0,Medium
27.0,Female,Education,2.7307011610972127,Telegram,65.0,5.066508038766541,2.129269740681885,2.480384815915836,1.0,6.97755646483547,0.0,4.0,0,0,1,17.0,6.910495068668816,3.836309820987032,1,0,0,0,0,0,0,26-35,0.3858254151223776,2.4649569374292013,65.0,0.6931471805599453,-0.35111507523395113,0,0,Low
42.0,Male,Unemployed,1.4029064487448306,Tiktok,60.0,7.529505371868342,2.516947081746212,2.045634158991068,3.0,5.176418900526564,0.0,7.0,0,0,4,14.0,18.496613641019067,1.6434578334122665,0,0,0,0,0,0,0,36-45,0.7976469316745264,3.44427219994279,180.0,4.828313737302301,0.471312922755144,0,0,Low
19.0,Male,Student,4.523566254880868,Telegram,64.0,8.30765727736662,7.814199600003008,6.825195063915109,10.0,7.3594602842917585,1.8009790609822909,10.0,0,1,2,5.0,0.2594888383891156,6.882582102512108,0,0,0,0,0,0,0,18-25,6.064200468238515,1.5917280900912243,640.0,10.986122886681098,0.989004536087899,0,0,Medium
42.0,Male,Student,1.1890938886672089,Tiktok,60.0,5.900375988513463,8.823895008276294,7.254953389034314,3.0,7.529750461753553,0.0746465783244028,4.0,0,1,1,5.0,26.3237461816272,7.849867032883541,0,0,0,0,0,0,0,36-45,0.4675489301889639,5.841118733049416,180.0,2.0794415416798357,1.56894161924198,1,0,High
50.0,Male,Finance,4.302432118919588,Twitter,51.0,7.473056715936823,3.846093669146809,1.704425309273484,7.0,7.902902110527981,1.2208724511579585,9.0,0,0,2,10.0,0.0,3.358882690228223,0,0,0,0,0,0,1,46-55,3.763262928434119,1.7951218547050425,357.0,7.690286020676768,2.141668359873325,0,0,Low
53.0,Other,Student,0.4673982128780567,Telegram,62.0,11.475635677718682,6.628430337091075,5.647657965124534,3.0,5.275329005370919,0.4837659374016777,10.0,1,0,1,23.0,2.698319615277799,5.921288660280371,0,0,0,0,0,0,0,46-55,0.2608574539778172,9.297401517379603,186.0,2.0794415416798357,0.9807723719665411,0,0,Medium
48.0,Female,Unemployed,5.763144160635845,Twitter,57.0,5.915676268016058,2.420710358805931,1.9234256776862635,7.0,8.706473017655632,0.0,6.0,0,0,2,2.0,10.38688523986513,3.958727057002738,0,0,0,0,0,0,0,46-55,4.580949608722056,1.484949504757092,399.0,7.690286020676768,0.4972846811196674,0,0,Low
31.0,Male,Health,2.452982118677253,Tiktok,59.0,6.362561417592367,5.00462447884467,3.933311597704027,4.0,3.678480352191461,1.0775655871497052,2.0,1,0,3,26.0,8.94575182640541,3.508653296376803,0,0,0,0,0,0,0,26-35,2.596792244537739,1.440856293226742,236.0,5.545177444479562,1.0713128811406434,0,0,Low
18.0,Female,Education,3.4312485131689936,Facebook,57.0,6.725998707056913,4.262318060919891,3.481173010632133,7.2,6.672212194733017,2.263334958620065,5.0,1,1,2,4.0,2.689585659365428,3.3684706382965874,0,0,0,1,0,0,0,,3.6479939766256404,1.8894768153106498,410.40000000000003,7.910008478410391,0.7811450502877579,0,0,Low
63.0,Male,Unemployed,3.228031372892687,Instagram,62.0,7.986454824803732,6.400163336669611,5.835201519112971,5.0,7.7788892437787585,2.536418441870067,0.0,1,0,0,11.0,16.654812254400873,6.2779295254091645,0,0,0,0,0,0,0,56+,2.048532015754359,2.3373845893217755,310.0,0.0,0.5649618175566404,0,0,Medium
33.0,Female,Health,5.717802711484854,Tiktok,62.0,6.391851556803033,7.362642908806356,7.353467199609467,5.0,7.838161702099506,1.8245659180435667,1.0,0,0,1,27.0,12.02111170748262,8.882876007963572,0,0,0,0,0,0,0,26-35,3.6014652548414294,1.347271829384363,310.0,3.4657359027997265,0.009175709196888704,0,0,High
63.0,Male,Finance,1.6815968790043143,Facebook,60.0,10.43255847919998,3.2851729144282493,2.783023890672301,7.0,6.335217429922443,1.8396317460124103,5.0,1,0,4,28.0,16.011617122834814,1.956893445475671,0,0,0,0,1,0,0,56+,1.8291811086749974,3.5559208172069887,420.0,11.266065387038703,0.5021490237559485,0,0,Low
20.0,Female,Unemployed,2.891046602815057,Instagram,60.0,8.759595810776842,6.784811633354664,6.240469361542668,3.0,6.726892438019724,1.2618962092879558,8.0,1,0,2,4.0,9.801123815596444,7.966394773152698,0,0,0,0,0,0,0,18-25,1.27043744825149,2.2490095713281875,180.0,3.295836866004329,0.5443422718119963,0,0,Medium
52.0,Male,Unemployed,3.312064219407568,Twitter,53.0,7.338653057856008,8.523906357624348,8.20741102885287,1.0,7.392909987020341,1.9774015449352875,10.0,1,0,1,30.0,0.0,5.731810189315729,0,0,0,0,0,0,1,46-55,0.4420264256670533,2.1666971990064017,53.0,0.6931471805599453,0.31649532877147735,0,0,High
58.0,Male,Student,4.948491680482676,Facebook,49.0,5.558305496835411,6.740155600330961,6.84922843766287,1.0,7.22924405432886,0.4951648870009473,4.0,0,0,0,11.0,12.435567084955858,6.493511208317473,0,1,0,0,0,0,0,56+,0.6751708148618624,1.431961170160369,49.0,0.0,-0.10907283733190898,0,0,Medium
23.0,Male,Health,1.479190531735142,Telegram,53.0,7.80671710353791,7.556894404983732,6.323770185345002,6.0,8.131588662359137,0.7214782910624896,0.0,1,0,1,20.0,12.915566799389444,8.328397477152318,0,0,0,0,0,0,0,18-25,1.0781810844113868,5.149213156327958,318.0,4.1588830833596715,1.2331242196387295,0,0,Medium
42.0,Male,Health,0.0,Telegram,67.0,8.46038865959971,3.20534073217522,3.133292273423012,6.2,6.675020052785752,0.2601360015135295,5.0,0,0,2,19.0,9.650319266182365,4.042974862300134,0,0,0,1,0,0,0,36-45,0.0,66.75020052785752,415.40000000000003,6.811396189742281,0.07204845875220789,0,0,Low
30.0,Female,It,0.7044723339766952,Telegram,60.0,6.931222880677929,7.969317356989137,6.652260751538707,6.0,5.053486204493516,1.4710335286846548,1.0,0,0,3,28.0,13.573492405633235,8.657225675780978,0,0,0,0,0,0,0,26-35,0.8201892536696107,6.281740205425026,360.0,8.317766166719343,1.3170566054504302,0,0,Medium
